depth,batch,batch_label,alpha,lr,step,progress,loss,score,result_json
d12,2097152,2M,0.5,0.02,1400,0.8641975308641975,2.8139828958084547,0.8337885788173034,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz2097152_lr0p02_s42/result.json
d12,2097152,2M,0.5,0.02,1450,0.8950617283950617,2.806731616646584,0.8337885788173034,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz2097152_lr0p02_s42/result.json
d12,2097152,2M,0.5,0.02,1500,0.9259259259259259,2.780276869988866,0.8337885788173034,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz2097152_lr0p02_s42/result.json
d12,2097152,2M,0.5,0.02,1550,0.9567901234567902,2.7743692031057527,0.8337885788173034,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz2097152_lr0p02_s42/result.json
d12,2097152,2M,0.5,0.02,1600,0.9876543209876543,2.762584528051112,0.8337885788173034,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz2097152_lr0p02_s42/result.json
d12,2097152,2M,1.0,0.015,0,0.0,10.397481918334961,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,50,0.030864197530864196,5.5550473933824716,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,100,0.06172839506172839,4.5101152395941675,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,150,0.09259259259259259,3.8418876227507908,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,200,0.12345679012345678,3.6123539622133247,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,250,0.15432098765432098,3.4884883816945087,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,300,0.18518518518518517,3.405836309094354,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,350,0.21604938271604937,3.345119335952043,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,400,0.24691358024691357,3.2904029530651497,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,450,0.2777777777777778,3.2428522972595535,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,500,0.30864197530864196,3.201094187482494,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,550,0.3395061728395062,3.1714801993780743,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,600,0.37037037037037035,3.154572460429458,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,650,0.4012345679012346,3.1199133626050943,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,700,0.43209876543209874,3.0961655573101967,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,750,0.46296296296296297,3.07541400121116,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,800,0.49382716049382713,3.0536439342875576,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,850,0.5246913580246914,3.0279543349718456,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,900,0.5555555555555556,3.005013839169605,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,950,0.5864197530864198,2.9843807253360697,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1000,0.6172839506172839,2.964282172921032,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1050,0.6481481481481481,2.9405792421326336,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1100,0.6790123456790124,2.924664326284116,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1150,0.7098765432098766,2.8985631030484305,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1200,0.7407407407407407,2.8835091916526925,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1250,0.7716049382716049,2.863268932776444,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1300,0.8024691358024691,2.842521948858181,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1350,0.8333333333333334,2.8325759993663824,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1400,0.8641975308641975,2.808868985464765,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1450,0.8950617283950617,2.8033099400114403,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1500,0.9259259259259259,2.7783956325448798,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1550,0.9567901234567902,2.7739296591351676,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,2097152,2M,1.0,0.015,1600,0.9876543209876543,2.763226053709693,0.8345332359837353,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz2097152_lr0p015_s42/result.json
d12,8388608,8M,0.5,0.015,0,0.0,10.39747428894043,0.8870322545740068,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
d12,8388608,8M,0.5,0.015,50,0.12345679012345678,4.826124649842673,0.8870322545740068,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
d12,8388608,8M,0.5,0.015,100,0.24691358024691357,3.830037749636257,0.8870322545740068,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
d12,8388608,8M,0.5,0.015,150,0.37037037037037035,3.529330547912163,0.8870322545740068,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
d12,8388608,8M,0.5,0.015,200,0.49382716049382713,3.3376614621251917,0.8870322545740068,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
d12,8388608,8M,0.5,0.015,250,0.6172839506172839,3.199065821510435,0.8870322545740068,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
d12,8388608,8M,0.5,0.015,300,0.7407407407407407,3.0856684053307815,0.8870322545740068,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
d12,8388608,8M,0.5,0.015,350,0.8641975308641975,2.992660522038603,0.8870322545740068,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
d12,8388608,8M,0.5,0.015,400,0.9876543209876543,2.9334267545941906,0.8870322545740068,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
d12,8388608,8M,1.0,0.01,0,0.0,10.39747428894043,0.8903327443989529,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
d12,8388608,8M,1.0,0.01,50,0.12345679012345678,4.985683906159131,0.8903327443989529,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
d12,8388608,8M,1.0,0.01,100,0.24691358024691357,3.9312336859042767,0.8903327443989529,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
d12,8388608,8M,1.0,0.01,150,0.37037037037037035,3.5397470901503394,0.8903327443989529,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
d12,8388608,8M,1.0,0.01,200,0.49382716049382713,3.331670762921437,0.8903327443989529,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
d12,8388608,8M,1.0,0.01,250,0.6172839506172839,3.1898500966165404,0.8903327443989529,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
d12,8388608,8M,1.0,0.01,300,0.7407407407407407,3.081788284840649,0.8903327443989529,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
d12,8388608,8M,1.0,0.01,350,0.8641975308641975,2.9974285857633087,0.8903327443989529,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
d12,8388608,8M,1.0,0.01,400,0.9876543209876543,2.9443907050869322,0.8903327443989529,search_evals/sweep_prefix_002_d12_2x/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
d16,524288,512K,0.5,0.005,0,0.0,10.39797592163086,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,50,0.0032552083333333335,7.502218951190613,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,100,0.006510416666666667,5.892504106249253,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,150,0.009765625,5.410651339514983,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,200,0.013020833333333334,5.315887217237547,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,250,0.016276041666666668,4.786833051500506,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,300,0.01953125,4.463193163874875,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,350,0.022786458333333332,4.160989413386858,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,400,0.026041666666666668,3.916151095077455,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,450,0.029296875,3.754949682430479,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,500,0.032552083333333336,3.619549776517499,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,550,0.035807291666666664,3.530135401065454,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,600,0.0390625,3.467700809326053,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,650,0.042317708333333336,3.413625983196473,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,700,0.045572916666666664,3.3680739033425593,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,750,0.048828125,3.335481491804431,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,800,0.052083333333333336,3.3054506873207306,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,850,0.055338541666666664,3.2641708636044595,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,900,0.05859375,3.238532807372529,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,950,0.061848958333333336,3.194626826231516,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1000,0.06510416666666667,3.1854794175047854,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1050,0.068359375,3.1686277546577477,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1100,0.07161458333333333,3.1409042311752895,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1150,0.07486979166666667,3.1339824239183796,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1200,0.078125,3.1119637609907556,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1250,0.08138020833333333,3.1005893227409356,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1300,0.08463541666666667,3.1002011823092768,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1350,0.087890625,3.0713883047984076,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1400,0.09114583333333333,3.067879156441639,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1450,0.09440104166666667,3.049442083552823,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1500,0.09765625,3.0506218880355975,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1550,0.10091145833333333,3.0500011097514412,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1600,0.10416666666666667,3.042096046423485,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1650,0.107421875,3.025322253552499,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1700,0.11067708333333333,3.020304546378713,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1750,0.11393229166666667,3.016742585512127,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1800,0.1171875,3.0150426427748553,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1850,0.12044270833333333,3.0023398555039185,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1900,0.12369791666666667,3.010552557277697,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,1950,0.126953125,2.996429561813205,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2000,0.13020833333333334,3.000491005063482,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2050,0.13346354166666666,2.995472811165236,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2100,0.13671875,2.9845711863216122,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2150,0.13997395833333334,2.9782754232892614,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2200,0.14322916666666666,2.9753940566546717,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2250,0.146484375,2.9796736446876757,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2300,0.14973958333333334,2.9704905667608985,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2350,0.15299479166666666,2.963984428185784,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2400,0.15625,2.963126561392378,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2450,0.15950520833333334,2.9596964478276315,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2500,0.16276041666666666,2.9669776830789507,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2550,0.166015625,2.945410051755265,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2600,0.16927083333333334,2.9492537861706563,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2650,0.17252604166666666,2.9460107215284514,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2700,0.17578125,2.9464583315840516,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2750,0.17903645833333334,2.9449999530996545,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2800,0.18229166666666666,2.937401245343029,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2850,0.185546875,2.9443554350495287,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2900,0.18880208333333334,2.938455659752864,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,2950,0.19205729166666666,2.9392502705367924,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3000,0.1953125,2.9355049314132353,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3050,0.19856770833333334,2.928782820647063,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3100,0.20182291666666666,2.9310199870979403,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3150,0.205078125,2.9282336772608906,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3200,0.20833333333333334,2.9268989598830286,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3250,0.21158854166666666,2.929935188547512,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3300,0.21484375,2.918822956872686,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3350,0.21809895833333334,2.9249862411823404,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3400,0.22135416666666666,2.9139579880565365,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3450,0.224609375,2.910648691538085,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3500,0.22786458333333334,2.91028535206164,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3550,0.23111979166666666,2.916141117849654,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3600,0.234375,2.909355090008469,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3650,0.23763020833333334,2.9142078795661925,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3700,0.24088541666666666,2.915497714981545,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3750,0.244140625,2.9109453679645,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3800,0.24739583333333334,2.9002475888594565,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3850,0.2506510416666667,2.9066622733117176,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3900,0.25390625,2.9004593196577755,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,3950,0.2571614583333333,2.898429962979484,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,4000,0.2604166666666667,2.90030955256731,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,4050,0.263671875,2.901343069905417,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,4100,0.2669270833333333,2.898366534212049,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,4150,0.2701822916666667,2.893242968017386,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,4200,0.2734375,2.894284182485373,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
d16,524288,512K,0.5,0.005,4250,0.2766927083333333,2.8924927160621814,0.750463564930939,search_evals/sweep_prefix_003_d16_2x/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
