depth,batch_label,batch,alpha,top_k,lr,seed,score,val_bpb_best,val_bpb_final,train_loss_final,steps_completed,tokens,chinchilla_mult,sweep,result_json
12,2M,2097152,1.15,1,0.02,42,0.8441429146237757,0.8441429146237757,0.8441429146237757,2.7939915569040634,1620,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p02_s42/result.json
12,2M,2097152,1.15,1,0.03,42,0.8416823650414371,0.8416823650414371,0.8416823650414371,2.7877790845749053,1620,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p03_s42/result.json
12,2M,2097152,1.15,1,0.04,42,0.8424062990445335,0.8424062990445335,0.8424062990445335,2.7904918487772514,1620,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz2097152_lr0p04_s42/result.json
12,8M,8388608,0.25,1,0.005,42,0.9272593201631364,0.9272593201631364,0.9272593201631364,3.061737272076538,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p005_s42/result.json
12,8M,8388608,0.25,1,0.0075,42,0.9100971353664815,0.9100971353664815,0.9100971353664815,3.009002677541865,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p0075_s42/result.json
12,8M,8388608,0.25,1,0.01,42,0.9047309954003813,0.9047309954003813,0.9047309954003813,2.9916298383254527,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p01_s42/result.json
12,8M,8388608,0.25,1,0.015,42,0.8964884658715832,0.8964884658715832,0.8964884658715832,2.9648990917736744,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p015_s42/result.json
12,8M,8388608,0.25,1,0.02,42,0.8908634312810145,0.8908634312810145,0.8908634312810145,2.94732125753134,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p02_s42/result.json
12,8M,8388608,0.25,1,0.03,42,0.8991507402326846,0.8991507402326846,0.8991507402326846,2.9775168103163714,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p03_s42/result.json
12,8M,8388608,0.25,1,0.04,42,0.8974602807899624,0.8974602807899624,0.8974602807899624,2.9728664765816695,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p25_bsz8388608_lr0p04_s42/result.json
12,8M,8388608,0.5,1,0.005,42,0.9010282153557182,0.9010282153557182,0.9010282153557182,2.977314155366458,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p005_s42/result.json
12,8M,8388608,0.5,1,0.0075,42,0.8926673609117909,0.8926673609117909,0.8926673609117909,2.9511604708802723,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p0075_s42/result.json
12,8M,8388608,0.5,1,0.01,42,0.8890360250596064,0.8890360250596064,0.8890360250596064,2.9388054540861503,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p01_s42/result.json
12,8M,8388608,0.5,1,0.015,42,0.8875428704202504,0.8875428704202504,0.8875428704202504,2.9347677369034115,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p015_s42/result.json
12,8M,8388608,0.5,1,0.02,42,0.90101618722595,0.90101618722595,0.90101618722595,2.9791178660118818,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p02_s42/result.json
12,8M,8388608,0.5,1,0.03,42,0.9003394237799567,0.9003394237799567,0.9003394237799567,2.979718628941569,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p03_s42/result.json
12,8M,8388608,0.5,1,0.04,42,0.9001729863457547,0.9001729863457547,0.9001729863457547,2.9814885107968223,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p5_bsz8388608_lr0p04_s42/result.json
12,8M,8388608,0.75,1,0.005,42,0.903768745018926,0.903768745018926,0.903768745018926,2.987061177058475,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p005_s42/result.json
12,8M,8388608,0.75,1,0.0075,42,0.8939166198595823,0.8939166198595823,0.8939166198595823,2.953935277825302,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p0075_s42/result.json
12,8M,8388608,0.75,1,0.01,42,0.8891987671045423,0.8891987671045423,0.8891987671045423,2.9405714310898676,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p01_s42/result.json
12,8M,8388608,0.75,1,0.015,42,0.907067785671611,0.907067785671611,0.907067785671611,2.99889106277458,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p015_s42/result.json
12,8M,8388608,0.75,1,0.02,42,0.9043529063574269,0.9043529063574269,0.9043529063574269,2.990385903856992,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p02_s42/result.json
12,8M,8388608,0.75,1,0.03,42,0.9013892041659901,0.9013892041659901,0.9013892041659901,2.9829581251621904,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p03_s42/result.json
12,8M,8388608,0.75,1,0.04,42,0.900677370751275,0.900677370751275,0.900677370751275,2.9833650527007975,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p75_bsz8388608_lr0p04_s42/result.json
12,8M,8388608,0.85,1,0.005,42,0.9037531664171178,0.9037531664171178,0.9037531664171178,2.9850810655904034,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p005_s42/result.json
12,8M,8388608,0.85,1,0.0075,42,0.8937006931926593,0.8937006931926593,0.8937006931926593,2.9542245071699176,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p0075_s42/result.json
12,8M,8388608,0.85,1,0.01,42,0.8896348230379457,0.8896348230379457,0.8896348230379457,2.9422600385939943,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p01_s42/result.json
12,8M,8388608,0.85,1,0.015,42,0.9055270257234737,0.9055270257234737,0.9055270257234737,2.9942912168936706,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p015_s42/result.json
12,8M,8388608,0.85,1,0.02,42,0.9049421397988422,0.9049421397988422,0.9049421397988422,2.993705216413856,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p02_s42/result.json
12,8M,8388608,0.85,1,0.03,42,0.9018367085602572,0.9018367085602572,0.9018367085602572,2.9837389527945133,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p03_s42/result.json
12,8M,8388608,0.85,1,0.04,42,0.9015727418328746,0.9015727418328746,0.9015727418328746,2.985818900691056,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a0p85_bsz8388608_lr0p04_s42/result.json
12,8M,8388608,1.0,1,0.005,42,0.9047497621811642,0.9047497621811642,0.9047497621811642,2.9890761129470005,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p005_s42/result.json
12,8M,8388608,1.0,1,0.0075,42,0.8947053318627555,0.8947053318627555,0.8947053318627555,2.9569766895040144,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p0075_s42/result.json
12,8M,8388608,1.0,1,0.01,42,0.8903096301013864,0.8903096301013864,0.8903096301013864,2.943716954190604,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p01_s42/result.json
12,8M,8388608,1.0,1,0.015,42,0.9096241979990298,0.9096241979990298,0.9096241979990298,3.007245915029774,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p015_s42/result.json
12,8M,8388608,1.0,1,0.02,42,0.9064620316664178,0.9064620316664178,0.9064620316664178,2.9979578766377317,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p02_s42/result.json
12,8M,8388608,1.0,1,0.03,42,0.9016933854236218,0.9016933854236218,0.9016933854236218,2.9852114813710102,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p03_s42/result.json
12,8M,8388608,1.0,1,0.04,42,0.8995070916917205,0.8995070916917205,0.8995070916917205,2.9794673496672774,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1_bsz8388608_lr0p04_s42/result.json
12,8M,8388608,1.15,1,0.005,42,0.9044005116662083,0.9044005116662083,0.9044005116662083,2.9885051055015963,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz8388608_lr0p005_s42/result.json
12,8M,8388608,1.15,1,0.0075,42,0.8954528149150968,0.8954528149150968,0.8954528149150968,2.959491840610294,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz8388608_lr0p0075_s42/result.json
12,8M,8388608,1.15,1,0.01,42,0.8902573149827561,0.8902573149827561,0.8902573149827561,2.943957419081515,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz8388608_lr0p01_s42/result.json
12,8M,8388608,1.15,1,0.015,42,0.911679486558516,0.911679486558516,0.911679486558516,3.014096624133364,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz8388608_lr0p015_s42/result.json
12,8M,8388608,1.15,1,0.02,42,0.9068964935103339,0.9068964935103339,0.9068964935103339,2.999378426865987,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz8388608_lr0p02_s42/result.json
12,8M,8388608,1.15,1,0.03,42,0.9016493305868805,0.9016493305868805,0.9016493305868805,2.9839710572932225,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz8388608_lr0p03_s42/result.json
12,8M,8388608,1.15,1,0.04,42,0.8937163442530806,0.8937163442530806,0.8937163442530806,2.9608937340566333,405,3397386240,2.0,sadhika_alpha_2x_001_d12_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d12_2x_alpha/top_aware_k1_a1p15_bsz8388608_lr0p04_s42/result.json
16,512K,524288,0.25,1,0.005,42,0.751450306323609,0.751450306323609,0.751450306323609,2.5021231153169805,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz524288_lr0p005_s42/result.json
16,512K,524288,0.25,1,0.0075,42,0.7548440503835652,0.7548440503835652,0.7548440503835652,2.5116544303907733,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz524288_lr0p0075_s42/result.json
16,512K,524288,0.25,1,0.01,42,0.7578179692394437,0.7578179692394437,0.7578179692394437,2.520778455616213,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz524288_lr0p01_s42/result.json
16,512K,524288,0.25,1,0.015,42,0.763422642959742,0.763422642959742,0.763422642959742,2.5388205876595924,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz524288_lr0p015_s42/result.json
16,512K,524288,0.25,1,0.02,42,0.7718251611061797,0.7718251611061797,0.7718251611061797,2.564173033877309,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz524288_lr0p02_s42/result.json
16,512K,524288,0.25,1,0.03,42,0.7802866605636493,0.7802866605636493,0.7802866605636493,2.5903966531268097,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz524288_lr0p03_s42/result.json
16,512K,524288,0.25,1,0.04,42,0.7846437418842567,0.7846437418842567,0.7846437418842567,2.605655478831149,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p25_bsz524288_lr0p04_s42/result.json
16,512K,524288,0.5,1,0.005,42,0.7505771075776062,0.7505771075776062,0.7505771075776062,2.497988847680232,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz524288_lr0p005_s42/result.json
16,512K,524288,0.5,1,0.0075,42,0.7526618143339954,0.7526618143339954,0.7526618143339954,2.5060553315627976,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz524288_lr0p0075_s42/result.json
16,512K,524288,0.5,1,0.01,42,0.7558381100961543,0.7558381100961543,0.7558381100961543,2.5139868811603314,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz524288_lr0p01_s42/result.json
16,512K,524288,0.5,1,0.015,42,0.7618580441279075,0.7618580441279075,0.7618580441279075,2.53417239483482,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz524288_lr0p015_s42/result.json
16,512K,524288,0.5,1,0.02,42,0.767939857815215,0.767939857815215,0.767939857815215,2.5518956353417033,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz524288_lr0p02_s42/result.json
16,512K,524288,0.5,1,0.03,42,0.775409181484035,0.775409181484035,0.775409181484035,2.576330081989769,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz524288_lr0p03_s42/result.json
16,512K,524288,0.5,1,0.04,42,0.7808510407007845,0.7808510407007845,0.7808510407007845,2.5930036167298485,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p5_bsz524288_lr0p04_s42/result.json
16,512K,524288,0.75,1,0.005,42,0.7498195527780493,0.7498195527780493,0.7498195527780493,2.4965416133025133,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz524288_lr0p005_s42/result.json
16,512K,524288,0.75,1,0.0075,42,0.7520946083109509,0.7520946083109509,0.7520946083109509,2.503056464947632,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz524288_lr0p0075_s42/result.json
16,512K,524288,0.75,1,0.01,42,0.7553663320665117,0.7553663320665117,0.7553663320665117,2.513366598916653,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz524288_lr0p01_s42/result.json
16,512K,524288,0.75,1,0.015,42,0.7609189080440188,0.7609189080440188,0.7609189080440188,2.5299918646133275,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz524288_lr0p015_s42/result.json
16,512K,524288,0.75,1,0.02,42,0.7654175734945481,0.7654175734945481,0.7654175734945481,2.544994972637559,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz524288_lr0p02_s42/result.json
16,512K,524288,0.75,1,0.03,42,0.774549749874514,0.774549749874514,0.774549749874514,2.5724575158483294,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz524288_lr0p03_s42/result.json
16,512K,524288,0.75,1,0.04,42,0.778502874427304,0.778502874427304,0.778502874427304,2.587283526457133,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p75_bsz524288_lr0p04_s42/result.json
16,512K,524288,0.85,1,0.005,42,0.7492862573859176,0.7492862573859176,0.7492862573859176,2.495160803405148,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz524288_lr0p005_s42/result.json
16,512K,524288,0.85,1,0.0075,42,0.7522688712753635,0.7522688712753635,0.7522688712753635,2.501277951778316,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz524288_lr0p0075_s42/result.json
16,512K,524288,0.85,1,0.01,42,0.7548042706049944,0.7548042706049944,0.7548042706049944,2.503723992846811,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz524288_lr0p01_s42/result.json
16,512K,524288,0.85,1,0.015,42,0.760469374808586,0.760469374808586,0.760469374808586,2.5207875183418538,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz524288_lr0p015_s42/result.json
16,512K,524288,0.85,1,0.02,42,0.764685596585402,0.764685596585402,0.764685596585402,2.543043957244764,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz524288_lr0p02_s42/result.json
16,512K,524288,0.85,1,0.03,42,0.7771808670319991,0.7771808670319991,0.7771808670319991,2.512026949698755,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz524288_lr0p03_s42/result.json
16,512K,524288,0.85,1,0.04,42,0.7797283669500114,0.7797283669500114,0.7797283669500114,2.5899404404369943,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a0p85_bsz524288_lr0p04_s42/result.json
16,512K,524288,1.0,1,0.005,42,0.751602614328264,0.751602614328264,0.751602614328264,2.418787134854983,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz524288_lr0p005_s42/result.json
16,512K,524288,1.0,1,0.0075,42,0.7553429279344929,0.7553429279344929,0.7553429279344929,2.4411193035362055,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz524288_lr0p0075_s42/result.json
16,512K,524288,1.0,1,0.01,42,0.7592791696304396,0.7592791696304396,0.7592791696304396,2.4524443293784306,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz524288_lr0p01_s42/result.json
16,512K,524288,1.0,1,0.015,42,0.7641998340434385,0.7641998340434385,0.7641998340434385,2.4700987461831754,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz524288_lr0p015_s42/result.json
16,512K,524288,1.0,1,0.02,42,0.7686497348473774,0.7686497348473774,0.7686497348473774,2.483488412861658,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz524288_lr0p02_s42/result.json
16,512K,524288,1.0,1,0.03,42,0.7757356075358767,0.7757356075358767,0.7757356075358767,2.5041311140999847,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz524288_lr0p03_s42/result.json
16,512K,524288,1.0,1,0.04,42,0.7816604034086801,0.7816604034086801,0.7816604034086801,2.5910679846749436,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1_bsz524288_lr0p04_s42/result.json
16,512K,524288,1.15,1,0.005,42,0.7545405212534511,0.7545405212534511,0.7545405212534511,2.438368604427919,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz524288_lr0p005_s42/result.json
16,512K,524288,1.15,1,0.0075,42,0.751301548790994,0.751301548790994,0.751301548790994,2.500942847136074,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz524288_lr0p0075_s42/result.json
16,512K,524288,1.15,1,0.01,42,0.7598585487004785,0.7598585487004785,0.7598585487004785,2.4534227986670842,15360,8053063680,2.0,sadhika_alpha_2x_001_d16_2x_alpha,results/alpha-sweep/extracted/search_evals/sadhika_alpha_2x_001_d16_2x_alpha/top_aware_k1_a1p15_bsz524288_lr0p01_s42/result.json
