depth,optimizer,batch_size,batch_label,lr,seed,score_best_val_bpb,final_val_bpb,train_loss_final,steps_completed,max_steps,eval_time_seconds,error,precondition_frequency,architecture,path
12,kl_shampoo,2097152,2M,0.01,42,1.2400764126753359,1.2400764126753359,4.082313671947296,1620.0,1620,1409.1206324100494,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz2097152_lr0p01_s42/result.json
12,kl_shampoo,2097152,2M,0.015,42,2.1565503407428976,2.284047646782358,7.484482640221207,1620.0,1620,1429.114291191101,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz2097152_lr0p015_s42/result.json
12,kl_shampoo,2097152,2M,0.02,42,2.087444532625087,2.1054135440781803,6.8772151408087385,1620.0,1620,1421.4631304740906,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz2097152_lr0p02_s42/result.json
12,kl_shampoo,2097152,2M,0.03,42,2.0608535258865928,2.10455650360289,6.885640336448266,1620.0,1620,1408.5259964466095,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz2097152_lr0p03_s42/result.json
12,kl_shampoo,2097152,2M,0.04,42,2.0261303440869933,2.185279166401155,7.142991259933662,1620.0,1620,1400.4407413005829,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz2097152_lr0p04_s42/result.json
12,kl_shampoo,8388608,8M,0.005,42,1.274230069776273,1.274230069776273,4.248611108032699,405.0,405,937.7875323295593,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz8388608_lr0p005_s42/result.json
12,kl_shampoo,8388608,8M,0.0075,42,1.404433415179124,1.404433415179124,4.673173021748097,405.0,405,927.1311211585999,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz8388608_lr0p0075_s42/result.json
12,kl_shampoo,8388608,8M,0.01,42,1.714002695278073,2.372253835137603,7.767552398921818,405.0,405,914.4713368415833,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz8388608_lr0p01_s42/result.json
12,kl_shampoo,8388608,8M,0.015,42,1.3938754706699492,1.3938754706699492,4.652879611080628,405.0,405,910.8232381343842,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz8388608_lr0p015_s42/result.json
12,kl_shampoo,8388608,8M,0.02,42,1.5924780077960365,1.5924780077960365,5.300950766756449,405.0,405,926.647203207016,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz8388608_lr0p02_s42/result.json
12,kl_shampoo,8388608,8M,0.03,42,1.7343137140225364,1.9368835051309607,6.37614052685494,405.0,405,925.2210648059845,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz8388608_lr0p03_s42/result.json
12,kl_shampoo,8388608,8M,0.04,42,1.7169519057468974,2.0197032651084483,6.617544373617866,405.0,405,930.0233399868011,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_shampoo_bsz8388608_lr0p04_s42/result.json
12,kl_soap,524288,512K,0.005,42,2.2136613500545264,2.2446927655186486,7.342575635398512,6480.0,6480,3412.128970861435,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz524288_lr0p005_s42/result.json
12,kl_soap,524288,512K,0.0075,42,2.205302524451765,2.205302524451765,7.217527223041126,6480.0,6480,3380.2160868644714,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz524288_lr0p0075_s42/result.json
12,kl_soap,524288,512K,0.01,42,2.189605380352598,2.209876691777104,7.225996178979548,6480.0,6480,3374.47590303421,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz524288_lr0p01_s42/result.json
12,kl_soap,524288,512K,0.015,42,2.209175582237122,2.209175582237122,7.220434152396419,6480.0,6480,3394.996122121811,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz524288_lr0p015_s42/result.json
12,kl_soap,524288,512K,0.02,42,2.2212425498219135,2.2212425498219135,7.259170232674879,6480.0,6480,3391.152792453766,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz524288_lr0p02_s42/result.json
12,kl_soap,524288,512K,0.03,42,2.2421819296588454,2.403081207147344,7.896135032517328,6480.0,6480,3400.7528598308563,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz524288_lr0p03_s42/result.json
12,kl_soap,524288,512K,0.04,42,2.2798409895424663,2.297128890032783,7.503960525745905,6480.0,6480,3415.404574394226,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz524288_lr0p04_s42/result.json
12,kl_soap,2097152,2M,0.005,42,2.124927807913421,2.124927807913421,6.943674314829818,1620.0,1620,1415.404530286789,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz2097152_lr0p005_s42/result.json
12,kl_soap,2097152,2M,0.0075,42,2.1387950821983353,2.1387950821983353,6.990866884801019,1620.0,1620,1424.749683380127,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz2097152_lr0p0075_s42/result.json
12,kl_soap,2097152,2M,0.01,42,2.1443538171579526,2.1443538171579526,7.011147277037259,1620.0,1620,1416.3474531173706,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz2097152_lr0p01_s42/result.json
12,kl_soap,2097152,2M,0.015,42,2.1784819688270924,2.1860824425855534,7.149007838583612,1620.0,1620,1426.0644569396973,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz2097152_lr0p015_s42/result.json
12,kl_soap,2097152,2M,0.02,42,2.229337191321453,2.2499842731132955,7.351460079695277,1620.0,1620,1433.1509749889374,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz2097152_lr0p02_s42/result.json
12,kl_soap,2097152,2M,0.03,42,2.2835642029160126,2.2835642029160126,7.462640842880583,1620.0,1620,1421.5770783424377,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz2097152_lr0p03_s42/result.json
12,kl_soap,2097152,2M,0.04,42,3.2123879769937576,,,1620.0,1620,1373.404708147049,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz2097152_lr0p04_s42/result.json
12,kl_soap,8388608,8M,0.005,42,2.365832407930877,2.365832407930877,7.84183263729711,405.0,405,924.3254928588867,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz8388608_lr0p005_s42/result.json
12,kl_soap,8388608,8M,0.0075,42,2.362972756307796,2.362972756307796,7.813367212618496,405.0,405,923.9286642074585,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz8388608_lr0p0075_s42/result.json
12,kl_soap,8388608,8M,0.01,42,2.362822911895985,2.362822911895985,7.817961189074504,405.0,405,925.0680565834045,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz8388608_lr0p01_s42/result.json
12,kl_soap,8388608,8M,0.015,42,2.644583155970878,,,405.0,405,903.2375383377075,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz8388608_lr0p015_s42/result.json
12,kl_soap,8388608,8M,0.02,42,3.212388556662662,,,405.0,405,906.6747872829437,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz8388608_lr0p02_s42/result.json
12,kl_soap,8388608,8M,0.03,42,2.6516090329277624,,,405.0,405,924.8523986339569,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz8388608_lr0p03_s42/result.json
12,kl_soap,8388608,8M,0.04,42,2.6627667898358593,,,405.0,405,898.1090834140778,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/kl_soap_bsz8388608_lr0p04_s42/result.json
12,plain_muon,524288,512K,0.005,42,0.8740810020754144,0.8740810020754144,2.882762335107491,6480.0,6480,472.9249029159546,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz524288_lr0p005_s42/result.json
12,plain_muon,524288,512K,0.0075,42,0.8693710473091981,0.8693710473091981,2.8737684884423094,6480.0,6480,461.9799644947052,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz524288_lr0p0075_s42/result.json
12,plain_muon,524288,512K,0.01,42,0.8678161579315138,0.8678161579315138,2.8682455010229826,6480.0,6480,465.40843415260315,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz524288_lr0p01_s42/result.json
12,plain_muon,524288,512K,0.015,42,0.868320397419808,0.868320397419808,2.8706051087748206,6480.0,6480,439.8596520423889,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz524288_lr0p015_s42/result.json
12,plain_muon,524288,512K,0.02,42,0.8708206543221042,0.8708206543221042,2.873347133224485,6480.0,6480,505.1197748184204,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz524288_lr0p02_s42/result.json
12,plain_muon,524288,512K,0.03,42,0.8731529521593242,0.8731529521593242,2.888723921944365,6480.0,6480,428.61857509613037,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz524288_lr0p03_s42/result.json
12,plain_muon,524288,512K,0.04,42,0.8772790354214918,0.8772790354214918,2.9015630652167195,6480.0,6480,432.64700627326965,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz524288_lr0p04_s42/result.json
12,plain_muon,2097152,2M,0.005,42,0.898041616242554,0.898041616242554,2.963093198005053,1620.0,1620,852.1436252593994,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz2097152_lr0p005_s42/result.json
12,plain_muon,2097152,2M,0.0075,42,0.88899421643987,0.88899421643987,2.935483704746684,1620.0,1620,878.97984623909,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz2097152_lr0p0075_s42/result.json
12,plain_muon,2097152,2M,0.01,42,0.8864768593048913,0.8864768593048913,2.9282969486333097,1620.0,1620,851.683849811554,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz2097152_lr0p01_s42/result.json
12,plain_muon,2097152,2M,0.015,42,0.8855991681248787,0.8855991681248787,2.923868231389446,1620.0,1620,864.1133143901825,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz2097152_lr0p015_s42/result.json
12,plain_muon,2097152,2M,0.02,42,0.9280722333430721,0.9280722333430721,3.062225601402231,1620.0,1620,1024.4700772762299,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz2097152_lr0p02_s42/result.json
12,plain_muon,2097152,2M,0.03,42,0.9411520998798484,0.9411520998798484,3.1045703351668625,1620.0,1620,842.6772022247314,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz2097152_lr0p03_s42/result.json
12,plain_muon,2097152,2M,0.04,42,0.952196241682665,0.952196241682665,3.1414208647225443,1620.0,1620,847.7543606758118,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz2097152_lr0p04_s42/result.json
12,plain_muon,8388608,8M,0.005,42,1.0268278160911504,1.0268278160911504,3.384982995847187,405.0,405,791.3174469470978,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz8388608_lr0p005_s42/result.json
12,plain_muon,8388608,8M,0.0075,42,1.0021455865965325,1.0021455865965325,3.306312457944274,405.0,405,869.6163785457611,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz8388608_lr0p0075_s42/result.json
12,plain_muon,8388608,8M,0.01,42,0.9734497296072182,0.9734497296072182,3.212185806423685,405.0,405,778.9433732032776,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz8388608_lr0p01_s42/result.json
12,plain_muon,8388608,8M,0.015,42,0.9634368912441043,0.9634368912441043,3.1823533049724038,405.0,405,798.3470668792725,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz8388608_lr0p015_s42/result.json
12,plain_muon,8388608,8M,0.02,42,0.962654120847202,0.962654120847202,3.181066794239395,405.0,405,790.260659456253,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz8388608_lr0p02_s42/result.json
12,plain_muon,8388608,8M,0.03,42,0.9942554957616649,0.9942554957616649,3.287352136305797,405.0,405,778.3308594226837,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz8388608_lr0p03_s42/result.json
12,plain_muon,8388608,8M,0.04,42,1.108357595380306,1.108357595380306,3.663274932539728,405.0,405,772.602863073349,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/plain_muon_bsz8388608_lr0p04_s42/result.json
12,shampoo,524288,512K,0.005,42,0.99431810000335,0.99431810000335,3.2715238675858926,6480.0,6480,3138.416309118271,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz524288_lr0p005_s42/result.json
12,shampoo,524288,512K,0.0075,42,1.1808165707347584,1.1907881076884275,3.902755696188123,6480.0,6480,3095.2521557807922,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz524288_lr0p0075_s42/result.json
12,shampoo,524288,512K,0.01,42,1.0337494975624524,1.0337494975624524,3.3977808570753516,6480.0,6480,3095.6712827682495,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz524288_lr0p01_s42/result.json
12,shampoo,524288,512K,0.015,42,1.0378510173547923,1.0378510173547923,3.414148880663181,6480.0,6480,3096.10422873497,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz524288_lr0p015_s42/result.json
12,shampoo,524288,512K,0.02,42,1.015959748718073,1.015959748718073,3.3416634408071433,6480.0,6480,3087.7039675712585,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz524288_lr0p02_s42/result.json
12,shampoo,524288,512K,0.03,42,1.0353602525308072,1.0353602525308072,3.4044269890281296,6480.0,6480,3107.6138842105865,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz524288_lr0p03_s42/result.json
12,shampoo,524288,512K,0.04,42,1.0539226275662603,1.0539226275662603,3.4639146892912653,6480.0,6480,3128.5106296539307,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz524288_lr0p04_s42/result.json
12,shampoo,2097152,2M,0.005,42,1.1214860816464465,1.1214860816464465,3.6886438166972964,1620.0,1620,1378.4294328689575,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz2097152_lr0p005_s42/result.json
12,shampoo,2097152,2M,0.0075,42,1.1008927641454955,1.1008927641454955,3.6229620518095116,1620.0,1620,1364.6487262248993,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz2097152_lr0p0075_s42/result.json
12,shampoo,2097152,2M,0.01,42,1.0889762931000329,1.0889762931000329,3.584324514984204,1620.0,1620,1376.2411830425262,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz2097152_lr0p01_s42/result.json
12,shampoo,2097152,2M,0.015,42,1.0807239091998584,1.0807239091998584,3.5569980522158224,1620.0,1620,1381.2564160823822,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz2097152_lr0p015_s42/result.json
12,shampoo,2097152,2M,0.02,42,1.0592731164719391,1.0592731164719391,3.488165212842091,1620.0,1620,1359.551471233368,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz2097152_lr0p02_s42/result.json
12,shampoo,2097152,2M,0.03,42,1.1019513844823225,1.1019513844823225,3.625134522523625,1620.0,1620,1367.2905340194702,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz2097152_lr0p03_s42/result.json
12,shampoo,2097152,2M,0.04,42,1.6955676300257685,2.1699018546200413,7.087363447793606,1620.0,1620,1361.3777680397034,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz2097152_lr0p04_s42/result.json
12,shampoo,8388608,8M,0.005,42,1.5996637284533342,1.5996637284533342,5.236777060670404,405.0,405,924.3667075634003,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz8388608_lr0p005_s42/result.json
12,shampoo,8388608,8M,0.0075,42,1.5872031656823935,1.5872031656823935,5.200357214256737,405.0,405,898.5891017913818,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz8388608_lr0p0075_s42/result.json
12,shampoo,8388608,8M,0.01,42,1.5912382409265562,1.5912382409265562,5.215769619793676,405.0,405,896.7753839492798,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz8388608_lr0p01_s42/result.json
12,shampoo,8388608,8M,0.015,42,1.5934499676316418,1.5934499676316418,5.226560902003189,405.0,405,913.4939610958099,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz8388608_lr0p015_s42/result.json
12,shampoo,8388608,8M,0.02,42,1.583125629690977,1.583125629690977,5.201715905945077,405.0,405,909.7386431694031,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz8388608_lr0p02_s42/result.json
12,shampoo,8388608,8M,0.03,42,1.703138975421779,2.1672000178562083,7.2043773940607565,405.0,405,901.5471687316895,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz8388608_lr0p03_s42/result.json
12,shampoo,8388608,8M,0.04,42,1.7155509909219686,2.3304273905823694,7.662143691629814,405.0,405,919.4363822937012,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/shampoo_bsz8388608_lr0p04_s42/result.json
12,soap,524288,512K,0.005,42,2.239879050018528,2.239879050018528,7.330469658652502,6480.0,6480,2548.487923145294,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz524288_lr0p005_s42/result.json
12,soap,524288,512K,0.0075,42,2.229762958131802,2.2971016455942714,7.5050414394324125,6480.0,6480,2547.0956325531006,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz524288_lr0p0075_s42/result.json
12,soap,524288,512K,0.01,42,2.226163069317686,2.226163069317686,7.282888514354925,6480.0,6480,3191.8609874248505,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz524288_lr0p01_s42/result.json
12,soap,524288,512K,0.015,42,2.231777162657682,2.231777162657682,7.3039266030909085,6480.0,6480,3233.8583357334137,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz524288_lr0p015_s42/result.json
12,soap,524288,512K,0.02,42,2.258584530814778,2.9063711977759823,9.552617771230036,6480.0,6480,3168.2061376571655,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz524288_lr0p02_s42/result.json
12,soap,524288,512K,0.03,42,2.251180564814939,2.251180564814939,7.358484110786827,6480.0,6480,3198.6363759040833,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz524288_lr0p03_s42/result.json
12,soap,524288,512K,0.04,42,2.289057725123875,2.2893232134821315,7.479815874598744,6480.0,6480,3193.0681076049805,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz524288_lr0p04_s42/result.json
12,soap,2097152,2M,0.005,42,2.2401142506765255,2.2401142506765255,7.321107054260876,1620.0,1620,1366.5229740142822,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz2097152_lr0p005_s42/result.json
12,soap,2097152,2M,0.0075,42,2.20254619881091,2.20254619881091,7.196722065067957,1620.0,1620,1362.958200931549,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz2097152_lr0p0075_s42/result.json
12,soap,2097152,2M,0.01,42,2.171267554559022,2.171267554559022,7.098197193683813,1620.0,1620,1368.9892835617065,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz2097152_lr0p01_s42/result.json
12,soap,2097152,2M,0.015,42,2.2757340353541466,2.2757340353541466,7.4319274063483425,1620.0,1620,1376.3567988872528,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz2097152_lr0p015_s42/result.json
12,soap,2097152,2M,0.02,42,2.281549998390132,2.4855999740461745,8.154774560387695,1620.0,1620,1385.008499622345,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz2097152_lr0p02_s42/result.json
12,soap,2097152,2M,0.03,42,2.2749620612905908,2.2749620612905908,7.443066446289072,1620.0,1620,1360.8424565792084,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz2097152_lr0p03_s42/result.json
12,soap,2097152,2M,0.04,42,2.2978384047718796,2.3109318210692984,7.54957869785138,1620.0,1620,1389.8488276004791,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz2097152_lr0p04_s42/result.json
12,soap,8388608,8M,0.005,42,2.3661402121191615,2.3661402121191615,7.839258695173657,405.0,405,930.9966237545013,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz8388608_lr0p005_s42/result.json
12,soap,8388608,8M,0.0075,42,2.658820403934084,,,405.0,405,906.8403697013855,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz8388608_lr0p0075_s42/result.json
12,soap,8388608,8M,0.01,42,2.365884723049507,2.365884723049507,7.847791769712295,405.0,405,900.3197157382965,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz8388608_lr0p01_s42/result.json
12,soap,8388608,8M,0.015,42,2.369879221470355,2.369879221470355,7.873691194468774,405.0,405,919.6920340061188,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz8388608_lr0p015_s42/result.json
12,soap,8388608,8M,0.02,42,3.212387397324853,,,405.0,405,896.9614276885986,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz8388608_lr0p02_s42/result.json
12,soap,8388608,8M,0.03,42,2.627357424970568,,,405.0,405,890.7622225284576,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz8388608_lr0p03_s42/result.json
12,soap,8388608,8M,0.04,42,2.6431748503674166,,,405.0,405,891.4279973506927,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d12_opt_baselines_001/soap_bsz8388608_lr0p04_s42/result.json
16,adamw,524288,512K,0.005,42,0.7964223966476766,0.7964223966476766,2.6385988689886544,15360.0,15360,3926.98392534256,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz524288_lr0p005_s42/result.json
16,adamw,524288,512K,0.0075,42,2.1844073443688004,2.1844073443688004,7.124021710224506,15360.0,15360,3915.611469745636,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz524288_lr0p0075_s42/result.json
16,adamw,524288,512K,0.01,42,2.176353569527027,2.176353569527027,7.101131342416637,15360.0,15360,3850.425419330597,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz524288_lr0p01_s42/result.json
16,adamw,524288,512K,0.015,42,2.244272795397345,2.244272795397345,7.320194292825949,15360.0,15360,4004.467025279999,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz524288_lr0p015_s42/result.json
16,adamw,524288,512K,0.02,42,2.2221859609639725,2.2221859609639725,7.249603637658956,15360.0,15360,3912.9212005138397,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz524288_lr0p02_s42/result.json
16,adamw,524288,512K,0.03,42,2.2525858271566515,2.2525858271566515,7.34819426398757,15360.0,15360,3936.191981077194,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz524288_lr0p03_s42/result.json
16,adamw,524288,512K,0.04,42,2.2346926074128204,2.2346926074128204,7.283874559776386,15360.0,15360,3855.6755628585815,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz524288_lr0p04_s42/result.json
16,adamw,2097152,2M,0.005,42,2.210968498158713,2.255483012341298,7.362733488807933,3840.0,3840,2814.426334619522,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz2097152_lr0p005_s42/result.json
16,adamw,2097152,2M,0.0075,42,2.248426702766928,2.265953571763121,7.394844123026102,3840.0,3840,2780.840695142746,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz2097152_lr0p0075_s42/result.json
16,adamw,2097152,2M,0.01,42,2.259718218274736,2.2848455610293903,7.461967660501109,3840.0,3840,2798.678615093231,,5,gpt2,results/d12-d16-base-opt-sweep/extracted/search_evals/d16_opt_baselines_001/adamw_bsz2097152_lr0p01_s42/result.json
